row_id	Order_ID	Order_Date	Ship_Date	Ship_Mode	Product_ID	Customer_ID
6398	AH-10120	Adrian Hane	Home Office	United States	Dallas	Texas	75217	Central	CA-2017-131632	CA-2017-131632
6415	DR-12940	Daniel Raglin	Home Office	United States	Hollywood	Florida	33021	South	CA-2017-142671	CA-2017-142671
6467	EH-13945	Eric Hoffmann	Consumer	United States	Los Angeles	California	90008	West	CA-2017-153080	CA-2017-153080
6491	MF-18250	Monica Federle	Corporate	United States	Philadelphia	Pennsylvania	19120	East	CA-2014-149594	CA-2014-149594
6559	EB-13750	Edward Becker	Corporate	United States	Buffalo	New York	14215	East	CA-2015-166947	CA-2015-166947
6761	DO-13435	Denny Ordway	Consumer	United States	New York City	New York	10035	East	CA-2017-100636	CA-2017-100636
6807	GD-14590	Giulietta Dortch	Corporate	United States	Everett	Washington	98208	West	CA-2017-162880	CA-2017-162880
6911	VG-21790	Vivek Gonzalez	Consumer	United States	Seattle	Washington	98103	West	US-2017-115301	US-2017-115301
6936	BP-11095	Bart Pistole	Corporate	United States	El Paso	Texas	79907	Central	CA-2017-137365	CA-2017-137365
6969	MP-17965	Michael Paige	Corporate	United States	New York City	New York	10011	East	CA-2015-110765	CA-2015-110765
6999	BC-11125	Becky Castell	Home Office	United States	Laguna Niguel	California	92677	West	US-2016-134369	US-2016-134369
7089	JF-15415	Jennifer Ferguson	Consumer	United States	Sparks	Nevada	89431	West	CA-2015-105844	CA-2015-105844
7152	AG-10330	Alex Grayson	Consumer	United States	Mesa	Arizona	85204	West	CA-2017-142909	CA-2017-142909
7153	BP-11095	Bart Pistole	Corporate	United States	Jacksonville	North Carolina	28540	South	CA-2014-137911	CA-2014-137911
7223	MC-18100	Mick Crebagga	Consumer	United States	Chicago	Illinois	60623	Central	CA-2017-113075	CA-2017-113075
7265	PG-18895	Paul Gonzalez	Consumer	United States	Springfield	Virginia	22153	South	CA-2017-122056	CA-2017-122056
7282	GH-14410	Gary Hansen	Home Office	United States	Yuma	Arizona	85364	West	CA-2017-159282	CA-2017-159282
7295	RD-19900	Ruben Dartt	Consumer	United States	Bellevue	Washington	98006	West	CA-2015-148964	CA-2015-148964
7316	ZC-21910	Zuschuss Carroll	Consumer	United States	New York City	New York	10024	East	CA-2017-115322	CA-2017-115322
7323	MY-18295	Muhammed Yedwab	Corporate	United States	Chicago	Illinois	60623	Central	CA-2017-167626	CA-2017-167626
7410	JS-15880	John Stevenson	Consumer	United States	Toledo	Ohio	43615	East	CA-2014-121769	CA-2014-121769
7468	TB-21190	Thomas Brumley	Home Office	United States	Los Angeles	California	90045	West	CA-2017-148985	CA-2017-148985
7491	FA-14230	Frank Atkinson	Corporate	United States	Los Angeles	California	90032	West	CA-2015-108672	CA-2015-108672
7716	PB-19105	Peter B hler	Consumer	United States	Philadelphia	Pennsylvania	19140	East	US-2017-101518	US-2017-101518
7729	GA-14515	George Ashbrook	Consumer	United States	El Paso	Texas	79907	Central	CA-2016-106915	CA-2016-106915
7769	LB-16735	Larry Blacks	Consumer	United States	Tallahassee	Florida	32303	South	CA-2017-154088	CA-2017-154088
7833	MB-18085	Mick Brown	Consumer	United States	Houston	Texas	77036	Central	CA-2016-112382	CA-2016-112382
8086	LC-16960	Lindsay Castell	Home Office	United States	Arlington	Virginia	22204	South	CA-2016-105753	CA-2016-105753
8185	MY-17380	Maribeth Yedwab	Corporate	United States	Chicago	Illinois	60623	Central	US-2017-101721	US-2017-101721
8196	DB-13120	David Bremer	Corporate	United States	Santa Barbara	California	93101	West	CA-2015-136700	CA-2015-136700
8460	JE-15715	Joe Elijah	Consumer	United States	Houston	Texas	77070	Central	CA-2014-126200	CA-2014-126200
8466	MC-18100	Mick Crebagga	Consumer	United States	New York City	New York	10024	East	CA-2015-116512	CA-2015-116512
8479	TT-21460	Tonja Turnell	Home Office	United States	San Francisco	California	94110	West	CA-2017-158736	CA-2017-158736
8496	AS-10225	Alan Schoenberger	Corporate	United States	Longmont	Colorado	80501	West	CA-2016-143154	CA-2016-143154
8518	EM-14065	Erin Mull	Consumer	United States	Frisco	Texas	75034	Central	CA-2017-149720	CA-2017-149720
8613	HG-14965	Henry Goldwyn	Corporate	United States	Los Angeles	California	90036	West	CA-2016-146437	CA-2016-146437
8660	MH-17620	Matt Hagelstein	Corporate	United States	Cincinnati	Ohio	45231	East	CA-2016-153185	CA-2016-153185
8683	SR-20740	Steven Roelle	Home Office	United States	Arlington	Virginia	22204	South	CA-2014-133634	CA-2014-133634
8706	NF-18475	Neil Franz sisch	Home Office	United States	Reno	Nevada	89502	West	US-2014-132745	US-2014-132745
8814	CK-12760	Cyma Kinney	Corporate	United States	Glendale	Arizona	85301	West	CA-2015-127754	CA-2015-127754
8875	TC-21295	Toby Carlisle	Consumer	United States	Houston	Texas	77095	Central	CA-2017-142489	CA-2017-142489
8892	CR-12625	Corey Roper	Home Office	United States	Columbus	Georgia	31907	South	CA-2016-162159	CA-2016-162159
8909	EM-13825	Elizabeth Moffitt	Corporate	United States	Moreno Valley	California	92553	West	CA-2015-109603	CA-2015-109603
9090	TS-21610	Troy Staebel	Consumer	United States	Springfield	Ohio	45503	East	CA-2016-131093	CA-2016-131093
9122	JK-15325	Jason Klamczynski	Corporate	United States	Los Angeles	California	90032	West	CA-2017-122007	CA-2017-122007
9141	BT-11530	Bradley Talbott	Home Office	United States	Los Angeles	California	90049	West	CA-2017-123029	CA-2017-123029
9209	SC-20230	Scot Coram	Corporate	United States	Seattle	Washington	98105	West	CA-2017-141747	CA-2017-141747
9215	BF-10975	Barbara Fisher	Corporate	United States	Philadelphia	Pennsylvania	19120	East	US-2017-120908	US-2017-120908
9282	CB-12025	Cassandra Brandow	Consumer	United States	Richmond	Virginia	23223	South	US-2017-152898	US-2017-152898
9283	EH-14185	Evan Henry	Consumer	United States	West Palm Beach	Florida	33407	South	CA-2016-160486	CA-2016-160486
9405	DP-13105	Dave Poirier	Corporate	United States	Philadelphia	Pennsylvania	19134	East	CA-2017-141663	CA-2017-141663
9448	DN-13690	Duane Noonan	Consumer	United States	Tulsa	Oklahoma	74133	Central	CA-2017-136882	CA-2017-136882
9488	NB-18655	Nona Balk	Corporate	United States	Paterson	New Jersey	7501	East	US-2017-125213	US-2017-125213
9557	HP-14815	Harold Pawlan	Home Office	United States	Concord	New Hampshire	3301	East	CA-2015-156853	CA-2015-156853
9633	MH-17455	Mark Hamilton	Consumer	United States	Minneapolis	Minnesota	55407	Central	CA-2017-154809	CA-2017-154809
9698	BT-11485	Brad Thomas	Home Office	United States	Philadelphia	Pennsylvania	19140	East	CA-2016-122511	CA-2016-122511
9725	TB-21250	Tim Brockman	Consumer	United States	Bloomington	Illinois	61701	Central	CA-2015-117898	CA-2015-117898
9981	SW-20455	Shaun Weien	Consumer	United States	Lafayette	Louisiana	70506	South	US-2015-151435	US-2015-151435
2152	RB-19435	Richard Bierner	Consumer	United States	Saint Louis	Missouri	63116	Central	CA-2014-167360	CA-2014-167360
2320	BD-11500	Bradley Drucker	Consumer	United States	Richmond	Virginia	23223	South	CA-2015-117828	CA-2015-117828
2449	CM-12385	Christopher Martinez	Consumer	United States	North Charleston	South Carolina	29406	South	CA-2015-128027	CA-2015-128027
2512	KW-16570	Kelly Williams	Consumer	United States	Monroe	Louisiana	71203	South	CA-2015-102722	CA-2015-102722
2660	HR-14830	Harold Ryan	Corporate	United States	Gilbert	Arizona	85234	West	CA-2015-135538	CA-2015-135538
2713	GM-14440	Gary McGarr	Consumer	United States	Troy	New York	12180	East	CA-2017-146031	CA-2017-146031
2751	TM-21010	Tamara Manning	Consumer	United States	Vacaville	California	95687	West	CA-2014-154669	CA-2014-154669
2783	LD-17005	Lisa DeCherney	Consumer	United States	Detroit	Michigan	48234	Central	CA-2016-139878	CA-2016-139878
2803	DL-13330	Denise Leinenbach	Consumer	United States	Las Cruces	New Mexico	88001	West	CA-2017-143329	CA-2017-143329
3008	AA-10375	Allen Armold	Consumer	United States	Rancho Cucamonga	California	91730	West	CA-2014-130729	CA-2014-130729
3034	AB-10060	Adam Bellavance	Home Office	United States	Philadelphia	Pennsylvania	19143	East	CA-2017-134173	CA-2017-134173
3168	KW-16435	Katrina Willman	Consumer	United States	Lansing	Michigan	48911	Central	CA-2016-146682	CA-2016-146682
3482	PJ-19015	Pauline Johnson	Consumer	United States	Mobile	Alabama	36608	South	CA-2014-124023	CA-2014-124023
3487	DB-13210	Dean Braden	Consumer	United States	Hickory	North Carolina	28601	South	US-2016-134761	US-2016-134761
3573	FC-14335	Fred Chung	Corporate	United States	Mesquite	Texas	75150	Central	US-2017-126081	US-2017-126081
3608	ST-20530	Shui Tom	Consumer	United States	New York City	New York	10035	East	CA-2014-163559	CA-2014-163559
3723	FO-14305	Frank Olsen	Consumer	United States	Houston	Texas	77070	Central	CA-2017-144036	CA-2017-144036
3724	MF-17665	Maureen Fritzler	Corporate	United States	Phoenix	Arizona	85023	West	US-2014-169789	US-2014-169789
3787	JD-15895	Jonathan Doherty	Corporate	United States	Los Angeles	California	90045	West	CA-2016-144218	CA-2016-144218
3878	EP-13915	Emily Phan	Consumer	United States	Tampa	Florida	33614	South	CA-2016-140641	CA-2016-140641
3944	MG-17695	Maureen Gnade	Consumer	United States	Buffalo	New York	14215	East	US-2016-142685	US-2016-142685
3952	MO-17500	Mary O'Rourke	Consumer	United States	Freeport	New York	11520	East	CA-2014-121167	CA-2014-121167
3954	SC-20095	Sanjit Chand	Consumer	United States	Quincy	Massachusetts	2169	East	CA-2017-152961	CA-2017-152961
3977	EB-13930	Eric Barreto	Consumer	United States	Richmond	Virginia	23223	South	US-2016-116400	US-2016-116400
4045	JF-15565	Jill Fjeld	Consumer	United States	San Francisco	California	94110	West	CA-2015-137750	CA-2015-137750
4211	AH-10585	Angele Hood	Consumer	United States	Chicago	Illinois	60623	Central	CA-2017-109715	CA-2017-109715
4259	MM-18280	Muhammed MacIntyre	Corporate	United States	Seattle	Washington	98103	West	CA-2016-124793	CA-2016-124793
4361	CP-12340	Christine Phan	Corporate	United States	Warwick	Rhode Island	2886	East	CA-2016-127642	CA-2016-127642
4419	MH-17455	Mark Hamilton	Consumer	United States	Hamilton	Ohio	45011	East	CA-2014-160157	CA-2014-160157
4430	LT-17110	Liz Thompson	Consumer	United States	Orange	New Jersey	7050	East	CA-2017-147725	CA-2017-147725
4459	SE-20110	Sanjit Engle	Consumer	United States	Denver	Colorado	80219	West	CA-2017-105851	CA-2017-105851
4573	AB-10255	Alejandro Ballentine	Home Office	United States	Los Angeles	California	90036	West	CA-2017-126662	CA-2017-126662
4578	SE-20110	Sanjit Engle	Consumer	United States	Lewiston	Idaho	83501	West	US-2014-121734	US-2014-121734
4581	AR-10405	Allen Rosenblatt	Corporate	United States	Hattiesburg	Mississippi	39401	South	CA-2015-164427	CA-2015-164427
4617	DS-13180	David Smith	Corporate	United States	Houston	Texas	77095	Central	CA-2015-159863	CA-2015-159863
4718	EM-13960	Eric Murdock	Consumer	United States	Baltimore	Maryland	21215	East	CA-2015-129042	CA-2015-129042
4757	EB-13870	Emily Burns	Consumer	United States	Philadelphia	Pennsylvania	19143	East	CA-2017-169817	CA-2017-169817
4795	MF-18250	Monica Federle	Corporate	United States	Los Angeles	California	90036	West	CA-2015-144722	CA-2015-144722
4844	CC-12475	Cindy Chapman	Consumer	United States	Lakewood	New Jersey	8701	East	US-2016-139388	US-2016-139388
5012	TS-21370	Todd Sumrall	Corporate	United States	Phoenix	Arizona	85023	West	US-2017-139647	US-2017-139647
5114	AB-10150	Aimee Bixby	Consumer	United States	Dallas	Texas	75220	Central	CA-2016-147970	CA-2016-147970
5137	RD-19480	Rick Duston	Consumer	United States	San Diego	California	92105	West	CA-2015-146696	CA-2015-146696
5242	CM-11815	Candace McMahon	Corporate	United States	Seattle	Washington	98115	West	CA-2016-110730	CA-2016-110730
5400	HF-14995	Herbert Flentye	Consumer	United States	Los Angeles	California	90004	West	CA-2016-117681	CA-2016-117681
5424	PJ-18835	Patrick Jones	Corporate	United States	Richmond	Kentucky	40475	South	CA-2017-103009	CA-2017-103009
5429	SZ-20035	Sam Zeldin	Home Office	United States	San Francisco	California	94122	West	CA-2016-113096	CA-2016-113096
5467	ST-20530	Shui Tom	Consumer	United States	Houston	Texas	77095	Central	CA-2014-107706	CA-2014-107706
5492	CG-12520	Claire Gute	Consumer	United States	Houston	Texas	77070	Central	CA-2017-164098	CA-2017-164098
5513	JH-15430	Jennifer Halladay	Consumer	United States	Medford	Oregon	97504	West	US-2014-137680	US-2014-137680
5630	RB-19465	Rick Bensley	Home Office	United States	Philadelphia	Pennsylvania	19143	East	US-2016-146066	US-2016-146066
5700	PG-18895	Paul Gonzalez	Consumer	United States	San Francisco	California	94109	West	CA-2017-148320	CA-2017-148320
5706	RP-19390	Resi P lking	Consumer	United States	Fairfield	Connecticut	6824	East	CA-2014-155593	CA-2014-155593
5870	MA-17995	Michelle Arnett	Home Office	United States	Cheyenne	Wyoming	82001	West	CA-2016-152247	CA-2016-152247
5900	LS-16945	Linda Southworth	Corporate	United States	San Francisco	California	94110	West	CA-2017-108000	CA-2017-108000
5912	SC-20680	Steve Carroll	Home Office	United States	Seattle	Washington	98115	West	CA-2016-155383	CA-2016-155383
5954	SG-20890	Susan Gilcrest	Corporate	United States	New York City	New York	10009	East	US-2014-105151	US-2014-105151
6139	GA-14725	Guy Armstrong	Consumer	United States	San Francisco	California	94110	West	CA-2014-131247	CA-2014-131247
6228	PO-18850	Patrick O'Brill	Consumer	United States	Irving	Texas	75061	Central	CA-2014-148782	CA-2014-148782
6237	AC-10420	Alyssa Crouse	Corporate	United States	Philadelphia	Pennsylvania	19120	East	CA-2016-144400	CA-2016-144400
6258	AR-10825	Anthony Rawles	Corporate	United States	Columbus	Ohio	43229	East	CA-2017-141425	CA-2017-141425
6281	JH-15910	Jonathan Howell	Consumer	United States	Cincinnati	Ohio	45231	East	CA-2017-152226	CA-2017-152226
6300	MZ-17335	Maria Zettner	Home Office	United States	San Francisco	California	94109	West	CA-2017-107314	CA-2017-107314
6473	VT-21700	Valerie Takahito	Home Office	United States	Houston	Texas	77070	Central	CA-2014-151897	CA-2014-151897
6505	VW-21775	Victoria Wilson	Corporate	United States	New York City	New York	10011	East	CA-2017-128265	CA-2017-128265
6594	GT-14710	Greg Tran	Consumer	United States	New York City	New York	10024	East	CA-2016-126795	CA-2016-126795
6610	KB-16585	Ken Black	Corporate	United States	Clinton	Maryland	20735	East	US-2015-118906	US-2015-118906
6729	MF-17665	Maureen Fritzler	Corporate	United States	Miami	Florida	33180	South	CA-2016-165827	CA-2016-165827
6744	SP-20860	Sung Pak	Corporate	United States	Dover	New Hampshire	3820	East	CA-2015-156923	CA-2015-156923
6747	KB-16600	Ken Brennan	Corporate	United States	New York City	New York	10009	East	CA-2017-159156	CA-2017-159156
6793	CS-12355	Christine Sundaresam	Consumer	United States	Fairfield	Connecticut	6824	East	CA-2014-141005	CA-2014-141005
6831	PW-19030	Pauline Webber	Corporate	United States	New York City	New York	10009	East	CA-2016-140438	CA-2016-140438
6846	BC-11125	Becky Castell	Home Office	United States	El Cajon	California	92020	West	CA-2014-147543	CA-2014-147543
6907	AR-10405	Allen Rosenblatt	Corporate	United States	Trenton	Michigan	48183	Central	CA-2017-149468	CA-2017-149468
6921	BM-11140	Becky Martin	Consumer	United States	Santa Barbara	California	93101	West	CA-2017-121706	CA-2017-121706
7050	BF-11005	Barry Franz	Home Office	United States	Aurora	Colorado	80013	West	CA-2014-141355	CA-2014-141355
7120	GG-14650	Greg Guthrie	Corporate	United States	Seattle	Washington	98103	West	CA-2017-118122	CA-2017-118122
7182	MW-18220	Mitch Webber	Consumer	United States	Lancaster	Ohio	43130	East	CA-2016-138667	CA-2016-138667
7253	SC-20695	Steve Chapman	Corporate	United States	Roseville	Michigan	48066	Central	CA-2016-152457	CA-2016-152457
7277	JK-16120	Julie Kriz	Home Office	United States	Fort Lauderdale	Florida	33311	South	CA-2014-120670	CA-2014-120670
7369	BP-11095	Bart Pistole	Corporate	United States	Miami	Florida	33180	South	CA-2017-161851	CA-2017-161851
7473	EM-14140	Eugene Moren	Home Office	United States	Lehi	Utah	84043	West	CA-2016-139997	CA-2016-139997
7732	PA-19060	Pete Armstrong	Home Office	United States	Dallas	Texas	75220	Central	CA-2017-140508	CA-2017-140508
7733	JD-15790	John Dryer	Consumer	United States	Houston	Texas	77070	Central	CA-2017-143294	CA-2017-143294
7848	DW-13540	Don Weiss	Consumer	United States	Houston	Texas	77070	Central	CA-2016-128706	CA-2016-128706
7880	JS-15685	Jim Sink	Corporate	United States	Philadelphia	Pennsylvania	19140	East	CA-2016-155747	CA-2016-155747
7986	DN-13690	Duane Noonan	Consumer	United States	Seattle	Washington	98115	West	CA-2016-151498	CA-2016-151498
8011	QJ-19255	Quincy Jones	Corporate	United States	Philadelphia	Pennsylvania	19134	East	CA-2014-127859	CA-2014-127859
8037	AG-10270	Alejandro Grove	Consumer	United States	Lawrence	Massachusetts	1841	East	CA-2015-153738	CA-2015-153738
8054	SF-20965	Sylvia Foulston	Corporate	United States	Philadelphia	Pennsylvania	19134	East	CA-2017-152205	CA-2017-152205
8088	DM-12955	Dario Medina	Corporate	United States	Yuma	Arizona	85364	West	CA-2016-106621	CA-2016-106621
8159	KB-16240	Karen Bern	Corporate	United States	Odessa	Texas	79762	Central	CA-2017-136238	CA-2017-136238
8267	KH-16360	Katherine Hughes	Consumer	United States	Dover	Delaware	19901	East	CA-2014-118304	CA-2014-118304
8272	JE-15715	Joe Elijah	Consumer	United States	New York City	New York	10009	East	CA-2016-169670	CA-2016-169670
8274	FC-14245	Frank Carlisle	Home Office	United States	Springfield	Ohio	45503	East	CA-2015-104059	CA-2015-104059
8337	KH-16360	Katherine Hughes	Consumer	United States	Arlington	Virginia	22204	South	CA-2016-101469	CA-2016-101469
8370	SV-20365	Seth Vernon	Consumer	United States	Los Angeles	California	90049	West	CA-2016-118745	CA-2016-118745
8373	SC-20680	Steve Carroll	Home Office	United States	Seattle	Washington	98105	West	CA-2016-113726	CA-2016-113726
